Wall time,Step,Value
1689284048.295159,50,0.0
1689284069.1402092,60,0.10000000149011612
1689284155.9099276,100,0.10000000149011612
1689284177.6160862,110,0.0
1689284246.3932498,140,0.10000000149011612
1689284268.4272609,150,0.0
1689284333.0646849,180,0.0
1689284353.6328,190,0.20000000298023224
1689284375.1327899,200,0.10000000149011612
1689284460.8064978,240,0.0
1689284656.0265653,330,0.10000000149011612
1689284719.9868748,360,0.10000000149011612
1689284804.1606064,400,0.10000000149011612
1689284846.5066085,420,0.0
1689284887.8394506,440,0.20000000298023224
1689284909.6116223,450,0.10000000149011612
1689284952.6108012,470,0.0
1689284992.8698475,490,0.10000000149011612
1689285076.8770833,530,0.0
1689285097.5340896,540,0.0
1689285117.95103,550,0.10000000149011612
1689285138.6728475,560,0.10000000149011612
1689285161.3386226,570,0.0
1689285288.3379567,630,0.10000000149011612
1689285330.9308186,650,0.10000000149011612
1689285351.8845797,660,0.10000000149011612
1689285373.2149246,670,0.10000000149011612
1689285394.0628521,680,0.0
1689285458.7751396,710,0.0
1689285480.068045,720,0.0
1689285501.4466898,730,0.20000000298023224
1689285522.4994943,740,0.10000000149011612
1689285628.3565123,790,0.10000000149011612
1689285734.0712156,840,0.0
1689285798.6610003,870,0.0
1689285820.203082,880,0.10000000149011612
1689285949.364615,940,0.10000000149011612
1689286122.1272044,1020,0.0
1689286184.2835326,1050,0.10000000149011612
1689286205.1696005,1060,0.10000000149011612
1689286358.3313377,1130,0.0
1689286423.0442753,1160,0.10000000149011612
1689286466.6222055,1180,0.6000000238418579
1689286619.6112916,1250,0.20000000298023224
1689286640.69576,1260,0.0
1689286705.4927754,1290,0.20000000298023224
1689286726.5061781,1300,0.0
1689286881.457847,1370,0.10000000149011612
1689286925.5495749,1390,0.20000000298023224
1689286968.9061806,1410,0.0
1689286991.2658412,1420,0.10000000149011612
1689287013.2491386,1430,0.0
1689287168.1187906,1500,0.0
1689287280.1311584,1550,0.30000001192092896
1689287323.8124046,1570,0.20000000298023224
1689287346.370063,1580,0.4000000059604645
1689287367.2190616,1590,0.10000000149011612
1689287432.569393,1620,0.20000000298023224
1689287497.7884467,1650,0.0
1689287540.3032897,1670,0.10000000149011612
1689287563.631787,1680,0.20000000298023224
1689287627.6932333,1710,0.10000000149011612
1689287762.4204042,1770,0.20000000298023224
1689287783.9557874,1780,0.10000000149011612
1689287825.7354345,1800,0.10000000149011612
1689287895.2191496,1830,0.0
1689287939.9839792,1850,0.30000001192092896
1689287960.9989824,1860,0.10000000149011612
1689288004.8649752,1880,0.20000000298023224
1689288047.8185463,1900,0.10000000149011612
1689288070.30131,1910,0.4000000059604645
1689288227.8336763,1980,0.0
1689288405.2992144,2060,0.20000000298023224
1689288428.1314504,2070,0.0
1689288450.8294184,2080,0.10000000149011612
1689288540.022429,2120,0.20000000298023224
1689288766.7013605,2220,0.20000000298023224
1689288790.7861848,2230,0.20000000298023224
1689288834.7137034,2250,0.10000000149011612
1689288880.6344838,2270,0.20000000298023224
1689288927.6537387,2290,0.10000000149011612
1689288995.6766348,2320,0.20000000298023224
1689289019.3791137,2330,0.20000000298023224
1689289042.9687474,2340,0.10000000149011612
1689289112.863785,2370,0.10000000149011612
1689289343.651115,2470,0.20000000298023224
1689289389.5324745,2490,0.20000000298023224
1689289524.983053,2550,0.10000000149011612
1689289595.240859,2580,0.5
1689289616.3187435,2590,0.0
1689289637.9120758,2600,0.10000000149011612
1689289661.4859817,2610,0.10000000149011612
1689289703.6748934,2630,0.10000000149011612
1689289794.6762185,2670,0.4000000059604645
1689289840.8036554,2690,0.20000000298023224
1689289887.2851322,2710,0.10000000149011612
1689289933.7579734,2730,0.10000000149011612
1689290048.2855027,2780,0.0
1689290188.630172,2840,0.10000000149011612
1689290351.5544636,2910,0.30000001192092896
1689290373.002799,2920,0.30000001192092896
1689290488.8676236,2970,0.20000000298023224
1689290510.4986234,2980,0.20000000298023224
1689290577.4653091,3010,0.20000000298023224
1689290599.697669,3020,0.10000000149011612
1689290622.3103693,3030,0.30000001192092896
1689290712.3485663,3070,0.10000000149011612
1689290733.2309136,3080,0.10000000149011612
1689290778.6307683,3100,0.20000000298023224
1689290843.1665986,3130,0.10000000149011612
1689290931.361839,3170,0.30000001192092896
1689290953.518749,3180,0.4000000059604645
1689290975.1549082,3190,0.10000000149011612
1689290997.8991137,3200,0.4000000059604645
1689291041.4185243,3220,0.20000000298023224
1689291109.1406672,3250,0.4000000059604645
1689291132.5327933,3260,0.30000001192092896
1689291154.4448571,3270,0.20000000298023224
1689291219.1364112,3300,0.10000000149011612
1689291288.4063814,3330,0.20000000298023224
1689291419.160684,3390,0.10000000149011612
1689291464.573761,3410,0.20000000298023224
1689291532.0657737,3440,0.20000000298023224
1689291555.4941013,3450,0.4000000059604645
1689291599.7863958,3470,0.10000000149011612
1689291621.6546967,3480,0.4000000059604645
1689291734.6871405,3530,0.4000000059604645
1689291759.3965516,3540,0.10000000149011612
1689291846.223829,3580,0.20000000298023224
1689291892.8134737,3600,0.30000001192092896
1689291959.688891,3630,0.0
1689292053.734865,3670,0.30000001192092896
1689292145.5797942,3710,0.30000001192092896
1689292189.2096338,3730,0.10000000149011612
1689292280.6184142,3770,0.20000000298023224
1689292301.9853559,3780,0.30000001192092896
1689292325.716598,3790,0.4000000059604645
1689292371.1510284,3810,0.30000001192092896
1689292489.0805888,3860,0.6000000238418579
1689292511.2429836,3870,0.30000001192092896
1689292604.2147691,3910,0.4000000059604645
1689292628.0691595,3920,0.30000001192092896
1689292653.548028,3930,0.10000000149011612
1689292883.0001507,4030,0.20000000298023224
1689292994.340616,4080,0.10000000149011612
1689293158.7171595,4150,0.10000000149011612
1689293180.8178933,4160,0.20000000298023224
1689293293.2163877,4210,0.20000000298023224
1689293316.8786144,4220,0.4000000059604645
1689293365.4378617,4240,0.30000001192092896
1689293413.3252745,4260,0.6000000238418579
1689293505.167926,4300,0.0
1689293710.3105354,4390,0.4000000059604645
1689293753.5623584,4410,0.10000000149011612
1689293777.1978064,4420,0.4000000059604645
1689293842.1012585,4450,0.10000000149011612
1689293978.9933875,4510,0.10000000149011612
1689294165.9979677,4590,0.4000000059604645
1689294188.3634655,4600,0.20000000298023224
1689294210.5788698,4610,0.30000001192092896
1689294256.289663,4630,0.20000000298023224
1689294277.2499986,4640,0.0
1689294344.9038272,4670,0.30000001192092896
1689294367.945812,4680,0.4000000059604645
1689294483.2763867,4730,0.20000000298023224
1689294506.1420298,4740,0.10000000149011612
1689294760.5163288,4850,0.30000001192092896
1689294829.1537468,4880,0.5
1689294853.0790133,4890,0.4000000059604645
1689294898.6509926,4910,0.20000000298023224
1689294947.8196125,4930,0.30000001192092896
1689295022.018535,4960,0.30000001192092896
1689295272.70897,5070,0.10000000149011612
1689295361.761827,5110,0.20000000298023224
1689295383.4514005,5120,0.20000000298023224
1689295426.7601845,5140,0.30000001192092896
1689295492.6648972,5170,0.4000000059604645
1689295535.6716144,5190,0.10000000149011612
1689295645.510638,5240,0.20000000298023224
1689295667.7695293,5250,0.5
1689295799.7191472,5310,0.30000001192092896
1689295843.8501573,5330,0.4000000059604645
1689295866.5077302,5340,0.30000001192092896
1689295886.9548666,5350,0.0
1689295908.391666,5360,0.20000000298023224
1689295930.0285783,5370,0.30000001192092896
1689295951.1706002,5380,0.10000000149011612
1689295996.9092846,5400,0.30000001192092896
1689296042.2137506,5420,0.30000001192092896
1689296155.5542076,5470,0.4000000059604645
1689296179.3911226,5480,0.30000001192092896
1689296204.999427,5490,0.20000000298023224
1689296249.5248692,5510,0.30000001192092896
1689296342.5551744,5550,0.4000000059604645
1689296386.1729357,5570,0.5
1689296430.6986828,5590,0.20000000298023224
1689296524.801177,5630,0.30000001192092896
1689296547.8034165,5640,0.4000000059604645
1689296570.2338352,5650,0.30000001192092896
1689296657.7992883,5690,0.4000000059604645
1689296749.790755,5730,0.10000000149011612
1689296771.3654225,5740,0.10000000149011612
1689296840.854954,5770,0.4000000059604645
1689296889.027425,5790,0.10000000149011612
1689296911.2398367,5800,0.30000001192092896
1689296935.6671498,5810,0.30000001192092896
1689296960.3345478,5820,0.4000000059604645
1689296983.171243,5830,0.699999988079071
1689297003.7844284,5840,0.0
1689297048.3584483,5860,0.4000000059604645
1689297071.1831734,5870,0.4000000059604645
1689297183.89904,5920,0.5
1689297209.0925393,5930,0.10000000149011612
1689297277.6959083,5960,0.30000001192092896
1689297301.5206952,5970,0.30000001192092896
1689297369.545682,6000,0.0
1689297414.602646,6020,0.10000000149011612
1689297502.6616285,6060,0.6000000238418579
1689297546.9400308,6080,0.5
1689297592.706672,6100,0.5
1689297637.3261294,6120,0.4000000059604645
1689297705.4662287,6150,0.20000000298023224
1689297797.3342228,6190,0.5
1689297820.475375,6200,0.4000000059604645
1689297865.7210066,6220,0.30000001192092896
1689297932.725919,6250,0.30000001192092896
1689298023.5282798,6290,0.5
1689298135.0655978,6340,0.6000000238418579
1689298293.5267231,6410,0.4000000059604645
1689298315.730655,6420,0.30000001192092896
1689298360.0787742,6440,0.20000000298023224
1689298382.3954072,6450,0.30000001192092896
1689298405.0771635,6460,0.6000000238418579
1689298427.6697454,6470,0.6000000238418579
1689298472.5512042,6490,0.30000001192092896
1689298538.9196398,6520,0.20000000298023224
1689298630.370515,6560,0.30000001192092896
1689298654.5268083,6570,0.4000000059604645
1689298744.166399,6610,0.4000000059604645
1689298811.384413,6640,0.6000000238418579
1689298905.5395806,6680,0.699999988079071
1689298974.1965952,6710,0.20000000298023224
1689298996.1521144,6720,0.6000000238418579
1689299018.594636,6730,0.4000000059604645
1689299044.8924167,6740,0.4000000059604645
1689299067.8306983,6750,0.30000001192092896
1689299114.992463,6770,0.30000001192092896
1689299137.2521956,6780,0.5
1689299160.3564975,6790,0.6000000238418579
1689299205.3320453,6810,0.5
1689299228.4709547,6820,0.30000001192092896
1689299250.0529695,6830,0.4000000059604645
1689299273.3415146,6840,0.6000000238418579
1689299321.1039453,6860,0.4000000059604645
1689299367.9493568,6880,0.699999988079071
1689299391.695491,6890,0.800000011920929
1689299547.8061101,6960,0.4000000059604645
1689299616.7440872,6990,0.20000000298023224
1689299640.3668907,7000,0.30000001192092896
1689299663.0892441,7010,0.4000000059604645
1689299709.8123188,7030,0.30000001192092896
1689299778.5716567,7060,0.6000000238418579
1689299824.859958,7080,0.4000000059604645
1689299870.1972857,7100,0.6000000238418579
1689299962.570482,7140,0.800000011920929
1689300051.885855,7180,0.6000000238418579
1689300118.340981,7210,0.4000000059604645
1689300141.1942272,7220,0.6000000238418579
1689300163.278498,7230,0.20000000298023224
1689300185.3223019,7240,0.5
1689300208.9181848,7250,0.4000000059604645
1689300322.5457528,7300,0.699999988079071
1689300456.123664,7360,0.4000000059604645
1689300501.4542146,7380,0.4000000059604645
1689300523.431493,7390,0.5
1689300545.9627676,7400,0.5
1689300613.9551337,7430,0.30000001192092896
1689300680.8039575,7460,0.30000001192092896
1689300703.9513185,7470,0.6000000238418579
1689300771.6674802,7500,0.5
1689300796.3001752,7510,0.6000000238418579
1689300817.8471618,7520,0.4000000059604645
1689300864.5211272,7540,0.4000000059604645
1689300908.6693323,7560,0.6000000238418579
1689301041.295215,7620,0.4000000059604645
1689301108.356774,7650,0.4000000059604645
1689301130.1150901,7660,0.4000000059604645
1689301198.4688914,7690,0.30000001192092896
1689301221.3395505,7700,0.30000001192092896
1689301242.450385,7710,0.30000001192092896
1689301288.6354303,7730,0.699999988079071
1689301312.5569751,7740,0.699999988079071
1689301447.7324739,7800,0.4000000059604645
1689301539.2751522,7840,0.6000000238418579
1689301561.071104,7850,0.4000000059604645
1689301608.0990176,7870,0.30000001192092896
1689301652.4251502,7890,0.4000000059604645
1689301696.5519006,7910,0.4000000059604645
1689301718.3548598,7920,0.30000001192092896
1689301741.106209,7930,0.5
1689301763.525899,7940,0.5
1689301786.825291,7950,0.800000011920929
1689301855.3737862,7980,0.4000000059604645
1689301900.4150963,8000,0.699999988079071
1689301945.3273852,8020,0.5
1689302014.823263,8050,0.6000000238418579
1689302061.7341838,8070,0.699999988079071
1689302084.6654236,8080,0.6000000238418579
1689302106.9575465,8090,0.5
1689302196.9785693,8130,0.699999988079071
1689302243.6029167,8150,0.800000011920929
1689302266.0407395,8160,0.4000000059604645
1689302311.6375484,8180,0.699999988079071
1689302379.446753,8210,0.699999988079071
1689302471.1672401,8250,0.6000000238418579
1689302538.651983,8280,0.4000000059604645
1689302607.1309505,8310,0.699999988079071
1689302628.835123,8320,0.4000000059604645
1689302675.275761,8340,0.800000011920929
1689302721.1958766,8360,0.699999988079071
1689302767.4463506,8380,0.5
1689302879.3850524,8430,0.20000000298023224
1689302947.7239878,8460,0.699999988079071
1689302970.0621548,8470,0.6000000238418579
1689302993.0309772,8480,0.699999988079071
1689303064.100583,8510,0.8999999761581421
1689303249.0511413,8590,0.4000000059604645
1689303273.0035298,8600,0.5
1689303296.9020975,8610,0.8999999761581421
1689303343.2881072,8630,0.4000000059604645
1689303437.511616,8670,0.6000000238418579
1689303483.783757,8690,0.6000000238418579
1689303506.6795802,8700,0.4000000059604645
1689303598.8976674,8740,0.800000011920929
1689303644.4966762,8760,0.5
1689303667.487049,8770,0.20000000298023224
1689303735.9512732,8800,0.4000000059604645
1689303783.1323333,8820,1.0
1689303829.0646093,8840,0.6000000238418579
1689303896.9481666,8870,0.20000000298023224
1689303942.7858732,8890,0.699999988079071
1689303964.35582,8900,0.10000000149011612
1689304011.0700147,8920,0.699999988079071
1689304033.7975564,8930,0.4000000059604645
1689304103.3945987,8960,0.6000000238418579
1689304173.4705148,8990,0.5
1689304196.411195,9000,0.5
1689304357.2678256,9070,0.800000011920929
1689304379.9496386,9080,0.699999988079071
1689304405.0115108,9090,0.699999988079071
1689304428.2982118,9100,0.699999988079071
1689304475.363965,9120,0.699999988079071
1689304498.6631894,9130,0.699999988079071
1689304545.4920263,9150,0.6000000238418579
1689304568.6318262,9160,0.699999988079071
1689304591.9679596,9170,0.6000000238418579
1689304661.2014556,9200,0.5
1689304683.914678,9210,0.4000000059604645
1689304707.5763474,9220,0.8999999761581421
1689304731.649828,9230,0.800000011920929
1689304778.0685613,9250,0.699999988079071
1689304918.2524567,9310,0.6000000238418579
1689304941.5168054,9320,0.4000000059604645
1689305011.4557421,9350,0.800000011920929
1689305174.8231828,9420,0.5
1689305245.0801744,9450,0.800000011920929
1689305408.284206,9520,0.5
1689305430.6111035,9530,0.6000000238418579
1689305453.5659132,9540,0.6000000238418579
1689305500.8433974,9560,0.800000011920929
1689305524.088505,9570,0.699999988079071
1689305547.4740145,9580,0.800000011920929
1689305619.7188423,9610,0.8999999761581421
1689305642.5266771,9620,0.699999988079071
1689305689.74624,9640,0.699999988079071
1689305736.1755202,9660,0.6000000238418579
1689305759.569127,9670,0.699999988079071
1689305851.1627643,9710,0.699999988079071
1689305874.4393215,9720,0.800000011920929
1689305966.6842628,9760,0.4000000059604645
1689305990.2954626,9770,0.8999999761581421
1689306013.697588,9780,0.699999988079071
1689306037.7818024,9790,0.8999999761581421
1689306108.8867517,9820,0.800000011920929
1689306133.2166064,9830,0.699999988079071
1689306156.2428024,9840,0.699999988079071
1689306226.24404,9870,0.800000011920929
