Wall time,Step,Value
1689752660.4686933,30,-0.0630100816488266
1689752693.2516718,50,-0.053641267120838165
1689752710.6309254,60,0.07066985964775085
1689752739.9228082,80,-0.020552726462483406
1689752766.1913261,100,-0.07235173881053925
1689752777.1177087,110,-0.03470815345644951
1689752793.2144797,120,-0.09167538583278656
1689752809.4500864,130,-0.04119139164686203
1689752825.1261477,140,0.06874709576368332
1689752837.0814197,150,0.006429115775972605
1689752851.1345747,160,-0.08302213996648788
1689752861.560768,170,0.006369661074131727
1689752877.8631527,180,-0.039136916399002075
1689752890.8818972,190,-9.026330371852964e-05
1689752903.1513722,200,-0.001775628188624978
1689752926.130673,220,9.981682524085045e-05
1689752950.1349773,240,0.08590961247682571
1689752964.2755997,250,-0.0801258385181427
1689753034.8287072,300,-0.03351432457566261
1689753052.3600125,310,-0.023379681631922722
1689753064.7974486,320,-0.000154421417391859
1689753078.719388,330,0.1950492113828659
1689753095.0943253,340,0.08120615035295486
1689753130.266199,360,-0.13760267198085785
1689753165.0016704,390,-0.046638116240501404
1689753178.3922868,400,-0.041873082518577576
1689753200.377265,420,-0.019418148323893547
1689753214.581561,430,0.05168464034795761
1689753234.1286902,440,0.019474687054753304
1689753248.4255593,450,-0.04286554828286171
1689753281.7849326,470,-0.06646279990673065
1689753308.0511138,490,0.050200965255498886
1689753316.5197923,500,-0.039006855338811874
1689753356.9559908,530,0.07679963111877441
1689753373.0986474,540,-0.08116032928228378
1689753384.6780362,550,-0.0015223129885271192
1689753394.7293203,560,0.0969056636095047
1689753407.3200476,570,-0.01978250965476036
1689753456.3465533,600,-0.013131899759173393
1689753475.9878,610,-0.1387578248977661
1689753509.7230291,630,0.08849922567605972
1689753522.379265,640,0.007490742951631546
1689753537.0198934,650,-0.07520104944705963
1689753550.1448941,660,0.07852824032306671
1689753565.629266,670,0.04634564369916916
1689753582.0205252,680,0.2883819043636322
1689753594.0361388,690,0.10267911106348038
1689753622.395457,710,-0.027340931817889214
1689753637.817867,720,0.18107251822948456
1689753651.7709765,730,-0.03275386616587639
1689753671.0365405,740,-0.09129098057746887
1689753698.9746854,760,-0.03841473162174225
1689753731.2725992,780,0.1032203957438469
1689753741.569543,790,0.012363245710730553
1689753764.6320453,810,-0.04695170372724533
1689753776.8976047,820,-0.048020780086517334
1689753802.3038468,840,-0.0401466079056263
1689753816.3514507,850,-0.037743210792541504
1689753827.1173153,860,0.00518219405785203
1689753841.2894623,870,0.03126823157072067
1689753854.6993408,880,-0.036741651594638824
1689753867.4966686,890,-0.007504861336201429
