Wall time,Step,Value
1689723971.3513138,30,0.0
1689724000.975831,50,0.10000000149011612
1689724019.9727373,60,0.10000000149011612
1689724049.0185792,80,0.20000000298023224
1689724076.1327841,100,0.10000000149011612
1689724086.082281,110,0.0
1689724101.9014325,120,0.0
1689724114.9448993,130,0.0
1689724131.7201188,140,0.0
1689724144.6756923,150,0.10000000149011612
1689724156.7688618,160,0.0
1689724169.7837236,170,0.0
1689724182.4597967,180,0.0
1689724199.051057,190,0.10000000149011612
1689724211.5373242,200,0.0
1689724234.7326262,220,0.10000000149011612
1689724257.2916288,240,0.10000000149011612
1689724269.7292275,250,0.0
1689724338.7385683,300,0.0
1689724352.6657183,310,0.10000000149011612
1689724369.4370625,320,0.0
1689724385.8435183,330,0.20000000298023224
1689724403.1648872,340,0.0
1689724435.7920089,360,0.0
1689724478.3794715,390,0.0
1689724490.7304509,400,0.0
1689724516.9770784,420,0.30000001192092896
1689724526.1546679,430,0.0
1689724537.218238,440,0.0
1689724548.2045202,450,0.0
1689724573.463108,470,0.0
1689724605.4600654,490,0.0
1689724620.077609,500,0.0
1689724659.0086975,530,0.10000000149011612
1689724674.5435035,540,0.0
1689724690.4359238,550,0.20000000298023224
1689724706.4884503,560,0.20000000298023224
1689724725.0021608,570,0.0
1689724763.4251325,600,0.0
1689724779.2499692,610,0.0
1689724810.0455441,630,0.0
1689724825.1815553,640,0.10000000149011612
1689724843.074522,650,0.0
1689724856.024447,660,0.0
1689724868.315583,670,0.10000000149011612
1689724881.8613672,680,0.10000000149011612
1689724895.55039,690,0.0
1689724923.826361,710,0.0
1689724937.8510478,720,0.10000000149011612
1689724952.292753,730,0.20000000298023224
1689724965.6661217,740,0.0
1689724996.4561856,760,0.10000000149011612
1689725024.24229,780,0.0
1689725038.4363413,790,0.0
1689725061.5208373,810,0.10000000149011612
1689725069.672408,820,0.0
1689725085.3677049,840,0.0
1689725104.3900054,850,0.0
1689725116.5747461,860,0.0
1689725135.2451358,870,0.10000000149011612
1689725155.0251055,880,0.10000000149011612
1689725171.5167098,890,0.0
1689725203.1806464,910,0.0
1689725220.5052216,920,0.10000000149011612
1689725232.9590187,930,0.0
1689725246.5913234,940,0.0
1689725317.9492307,990,0.0
1689725328.861848,1000,0.10000000149011612
1689725354.4992561,1020,0.0
1689725387.641082,1040,0.10000000149011612
1689725399.1421046,1050,0.10000000149011612
1689725413.2361908,1060,0.10000000149011612
1689725457.889308,1090,0.0
1689725520.6975477,1130,0.20000000298023224
1689725564.2889113,1160,0.20000000298023224
1689725596.3585613,1180,0.0
1689725613.0763981,1190,0.0
1689725627.8265266,1200,0.0
1689725687.9473617,1240,0.10000000149011612
1689725708.0311935,1250,0.0
1689725722.1814656,1260,0.10000000149011612
1689725736.8197849,1270,0.0
1689725769.382048,1290,0.0
1689725781.425834,1300,0.20000000298023224
1689725826.5634363,1330,0.10000000149011612
1689725880.2981336,1360,0.0
1689725891.456101,1370,0.0
1689725914.582024,1390,0.0
1689725953.6749496,1410,0.0
1689725970.5440097,1420,0.10000000149011612
1689725988.3194914,1430,0.20000000298023224
1689726004.3185549,1440,0.0
1689726021.5440657,1450,0.20000000298023224
1689726030.9263768,1460,0.0
1689726061.5055635,1480,0.0
1689726079.4191785,1490,0.10000000149011612
1689726093.8076823,1500,0.0
1689726112.9976857,1510,0.0
1689726141.0311663,1530,0.0
1689726153.3424797,1540,0.0
1689726167.9520693,1550,0.0
1689726195.8130705,1570,0.10000000149011612
1689726215.9717095,1580,0.10000000149011612
1689726228.6419399,1590,0.0
1689726253.4948003,1610,0.10000000149011612
1689726268.4625201,1620,0.0
1689726298.5849576,1640,0.10000000149011612
1689726309.802045,1650,0.0
1689726343.7632186,1670,0.10000000149011612
1689726355.2461908,1680,0.0
1689726370.6449308,1690,0.10000000149011612
1689726400.885354,1710,0.0
1689726451.7668655,1750,0.0
1689726467.6498806,1760,0.20000000298023224
1689726480.1937668,1770,0.0
1689726494.9356747,1780,0.0
1689726521.7905405,1800,0.0
1689726536.7547548,1810,0.10000000149011612
1689726572.7105384,1830,0.0
1689726596.6476355,1850,0.0
1689726607.3737066,1860,0.0
1689726628.3030765,1870,0.0
1689726643.5680027,1880,0.0
1689726675.27692,1900,0.10000000149011612
1689726692.1134722,1910,0.0
1689726803.6877754,1980,0.0
1689726861.0309944,2020,0.0
1689726902.2967591,2050,0.0
1689726917.6841474,2060,0.10000000149011612
1689726929.6449137,2070,0.0
1689726947.9537501,2080,0.10000000149011612
1689727001.7340903,2120,0.0
1689727020.2953844,2130,0.0
1689727039.2928083,2140,0.0
1689727051.7610898,2150,0.0
1689727102.5911195,2180,0.0
1689727119.9960375,2190,0.10000000149011612
1689727132.3060439,2200,0.0
1689727148.2771914,2210,0.20000000298023224
1689727164.2057302,2220,0.0
1689727177.7307613,2230,0.0
1689727206.1743581,2250,0.0
1689727221.7128084,2260,0.0
1689727240.0413594,2270,0.20000000298023224
1689727264.2625523,2290,0.0
1689727283.5764453,2300,0.0
1689727297.3176222,2310,0.10000000149011612
1689727309.7432761,2320,0.0
1689727323.1831243,2330,0.0
1689727334.7870083,2340,0.10000000149011612
1689727379.5470634,2370,0.0
1689727391.6787572,2380,0.20000000298023224
1689727421.1051676,2400,0.10000000149011612
