Wall time,Step,Value
1689723791.905698,50,0.07106300443410873
1689723905.6870122,180,-0.10461904108524323
1689723967.3095057,240,0.040647633373737335
1689724120.723464,400,-0.06054657697677612
1689724139.4622755,420,0.0444590300321579
1689724168.1631563,450,-0.004797957371920347
1689724186.4841335,470,0.024077963083982468
1689724237.9657319,530,0.07665585726499557
1689724264.3348653,560,0.03468639403581619
1689724398.640816,710,-0.027173761278390884
1689724424.8204284,740,-0.012562239542603493
1689724470.0949018,790,0.010587861761450768
1689724543.2057927,870,0.0680144876241684
1689724607.1364963,940,0.1399882733821869
1689724686.1409981,1020,-0.10310958325862885
1689724710.3290732,1050,-0.03302336484193802
1689724717.3661215,1060,0.1034211739897728
1689724784.7848036,1130,-0.02812870964407921
1689724918.551781,1260,-0.03430667147040367
1689725032.7826738,1390,0.1026388630270958
1689725133.9348276,1500,0.18527334928512573
1689725180.602375,1550,-0.08601261675357819
1689725210.0255895,1580,0.07088994234800339
1689725288.104087,1670,0.07797230035066605
1689725296.187781,1680,0.014438352547585964
1689725386.0370727,1780,-0.009611062705516815
1689725433.161673,1830,-0.04785199835896492
1689725451.0889945,1850,-0.10183802992105484
1689725461.7100089,1860,-0.07381510734558105
1689725502.1709366,1900,0.06825964897871017
1689725581.3528616,1980,0.02509230189025402
1689725662.3026252,2060,-0.003291249508038163
1689725674.581053,2070,-0.06640195846557617
1689725722.439638,2120,0.1205594390630722
1689725818.6421568,2230,-0.0410459004342556
1689725874.0254238,2290,0.016590541228652
1689725921.104668,2340,-0.01989268697798252
1689725958.4029696,2370,0.08557847887277603
1689726084.9791005,2490,0.1062861904501915
1689726150.3174381,2550,-0.056943703442811966
1689726204.4472587,2600,-0.08754534274339676
1689726272.2058878,2670,0.030448954552412033
1689726305.7948024,2710,-0.03820069134235382
1689726323.7322445,2730,0.008539078757166862
1689726519.5771215,2920,-0.013719616457819939
1689726567.3385084,2970,-0.003010730491951108
1689726577.216672,2980,0.15734148025512695
1689726633.317016,3030,-0.025699583813548088
1689726683.8837361,3080,0.28097718954086304
1689726705.3690486,3100,-0.119514100253582
1689726791.4245007,3180,0.04400532692670822
1689726799.555212,3190,0.06344570219516754
1689726866.8571374,3260,-0.0028186615090817213
1689726912.4484236,3300,-0.0010232605272904038
1689727015.491627,3390,-0.013220710679888725
1689727110.0248897,3470,0.04835725575685501
1689727297.7518137,3630,0.016589220613241196
1689727336.7334375,3670,0.08464299887418747
1689727446.3446398,3770,0.013674325309693813
1689727466.294587,3790,0.18896670639514923
1689728014.38154,4210,-0.005247435532510281
1689728024.9789703,4220,0.1700638383626938
1689728050.9570756,4240,0.2481473982334137
1689728130.033489,4300,-0.07001419365406036
1689728259.0110981,4390,-0.0029349573887884617
1689728282.3810687,4410,0.08572184294462204
1689728297.893438,4420,-0.011166363954544067
1689728333.7044554,4450,0.03764849528670311
1689728402.4757457,4510,0.16666103899478912
1689728512.5579634,4600,0.2880464196205139
1689728545.917447,4630,0.08538918942213058
1689728560.0771244,4640,-0.009888474829494953
1689728679.6229236,4740,0.3680790066719055
1689728905.5422845,4910,-0.18602854013442993
1689728929.144855,4930,0.03391806408762932
1689729088.5852911,5070,0.4050055146217346
1689729154.9566653,5120,0.065419040620327
1689729180.8508487,5140,0.18746760487556458
1689729221.602836,5170,0.15296778082847595
1689729317.3408604,5250,0.128862202167511
1689729393.0335228,5310,0.27269601821899414
1689729420.2403426,5330,-0.11600778996944427
1689729452.7543693,5360,0.07055003941059113
1689729527.452841,5420,0.05866182595491409
1689729591.234528,5470,0.0693570226430893
1689729710.9932306,5570,-0.01852962002158165
1689729780.2456133,5630,0.027948426082730293
1689729860.9028332,5690,-0.02550884522497654
1689729917.0162408,5730,0.06373027712106705
1689729990.8156369,5790,0.026914045214653015
1689730015.5314832,5810,0.2026379406452179
1689730031.0833297,5820,0.3547684848308563
1689730058.8794124,5840,0.1283908486366272
1689730078.311283,5860,0.047760386019945145
1689730091.7093892,5870,0.2775838077068329
1689730147.3668792,5920,0.06435557454824448
1689730161.2831097,5930,0.057673245668411255
1689730283.315752,6020,0.09501870721578598
1689730357.636551,6080,0.09491368383169174
1689730381.593857,6100,-0.007818404585123062
1689730440.8568025,6150,0.0005331379943527281
1689730507.1277065,6200,0.007456460501998663
1689730528.2958305,6220,0.07124312222003937
1689730697.3197408,6340,-0.010166263207793236
1689730787.3863213,6410,0.09526006132364273
1689730799.989387,6420,-0.012027062475681305
1689730823.0133991,6440,0.08633936941623688
1689730848.264248,6460,0.22232110798358917
1689730862.6194189,6470,-0.014149069786071777
1689730889.1509635,6490,-0.06080300360918045
1689731039.2136307,6610,0.0979408249258995
1689731086.0167634,6640,0.26033100485801697
1689731141.1801705,6680,0.10877101868391037
1689731185.1208482,6710,0.011457736603915691
1689731223.095664,6740,-0.0065151602029800415
1689731280.5288758,6780,0.37804752588272095
1689731293.4401338,6790,0.15003497898578644
1689731341.054778,6830,0.2909694015979767
1689731406.5767562,6880,0.27458328008651733
1689731545.0596507,6990,0.17223158478736877
1689731592.9694474,7030,0.1469695121049881
1689731643.3647888,7060,0.10013896971940994
1689731749.6561227,7140,0.10358508676290512
1689731799.0282607,7180,0.2955203950405121
1689731847.0233505,7210,0.22705768048763275
1689731862.8947654,7220,0.14285163581371307
1689731875.1627612,7230,0.013080453500151634
1689731957.0765097,7300,0.5026298761367798
1689732034.8288524,7360,0.16548511385917664
1689732055.4679103,7380,0.24649600684642792
1689732067.9914796,7390,0.20584852993488312
1689732130.893454,7430,0.08288050442934036
1689732185.7873034,7470,-0.0022084845695644617
1689732245.3053572,7510,0.168540358543396
1689732257.205436,7520,0.26654762029647827
1689732313.2306352,7560,0.11539009213447571
1689732437.897917,7650,0.05478251725435257
1689732489.859707,7690,0.15352505445480347
1689732505.587866,7700,-0.021855203434824944
1689732517.8264596,7710,0.37721917033195496
1689732542.0853598,7730,0.15159501135349274
1689732553.1355443,7740,0.09716388583183289
1689732624.2646267,7800,0.11436861008405685
1689732677.1265104,7840,0.12167709320783615
1689732689.9318016,7850,-0.06276921182870865
1689732711.513144,7870,0.28731653094291687
1689732737.2962356,7890,0.04873868450522423
1689732768.156328,7920,0.30175185203552246
1689732780.0875232,7930,0.19273479282855988
1689732793.9596322,7940,0.3046877384185791
1689732807.5852952,7950,-0.009933851659297943
1689732847.8555217,7980,-0.0073608048260211945
1689732906.9107013,8020,-0.004101616330444813
1689732971.5379944,8070,0.21490360796451569
1689732982.5913486,8080,-0.09159447252750397
1689732994.8035123,8090,-0.04653492197394371
1689733067.9229472,8150,0.06616637110710144
1689733326.9022467,8320,0.1673893928527832
1689733379.540428,8360,0.06916557252407074
1689733403.2162151,8380,0.00042413451592437923
1689733469.4880488,8430,0.32121968269348145
1689733789.0974867,8670,0.07748554646968842
1689733817.6926384,8690,0.18905629217624664
1689733887.2435794,8740,0.30428212881088257
1689733911.9387374,8760,0.08804624527692795
1689733975.910666,8800,0.025882741436362267
1689734001.7429545,8820,-0.054998792707920074
1689734113.065692,8900,0.23815810680389404
1689734195.114129,8960,0.17977099120616913
1689734243.4983609,9000,0.01873393915593624
1689734354.0687172,9070,0.10520978271961212
1689734378.893458,9090,0.09525904059410095
1689734462.1525211,9150,0.3202863335609436
1689734492.2760246,9170,0.27620112895965576
1689734529.2492914,9200,-0.03834293782711029
1689734565.2684736,9230,0.16182173788547516
1689734673.0685668,9310,0.10863370448350906
1689734687.8662493,9320,0.15638071298599243
1689734726.8671877,9350,0.18195447325706482
1689734825.9190567,9420,0.09557411074638367
1689734867.15544,9450,0.07346808910369873
1689735002.1253283,9540,0.27862903475761414
1689735064.199813,9580,0.21322597563266754
1689735109.3725092,9610,0.07117114961147308
1689735130.9337256,9620,-0.0959162786602974
1689735263.6848958,9710,0.07608853280544281
1689735277.6770847,9720,0.06261967122554779
1689735336.206347,9760,0.40894317626953125
1689735363.753964,9780,0.2297055721282959
1689735375.8816159,9790,0.11476363986730576
1689735429.1072602,9830,0.47610482573509216
1689735446.4386182,9840,0.0971570685505867
1689735487.011848,9870,0.06112555414438248
1689735498.3501372,9880,0.15265719592571259
1689735637.0348895,9960,0.6702169179916382
1689735692.5243208,10000,-0.054483819752931595
1689735729.1759036,10020,0.2583112418651581
1689735759.940716,10040,0.2784683108329773
1689735773.1893754,10050,0.17671920359134674
1689735890.6907356,10140,0.4011523425579071
1689735928.4600677,10170,0.4576890468597412
1689736044.4732301,10250,0.30497199296951294
1689736069.788329,10270,0.4874922037124634
1689736143.8726974,10320,0.3717873692512512
1689736208.823825,10370,0.5208489894866943
1689736304.90382,10440,0.2749698758125305
1689736475.157113,10570,0.18992984294891357
1689736549.5823362,10630,0.23256629705429077
1689736582.6375723,10660,0.1376507580280304
1689736615.297493,10680,0.4907899796962738
1689736683.321434,10720,0.16198985278606415
1689736739.163962,10760,0.14108207821846008
1689736764.5959618,10780,0.2926333546638489
1689736835.3877316,10830,0.481369286775589
1689736849.0333998,10840,0.2906801700592041
1689736861.4688191,10850,0.17872712016105652
1689736965.1500204,10930,0.1821434050798416
1689737054.2300556,10990,0.1699729561805725
1689737106.7816672,11030,0.1612832397222519
1689737121.4288104,11040,0.0936262235045433
1689737270.9238067,11140,0.27477189898490906
1689737336.5715597,11190,0.08723410218954086
1689737538.9018338,11330,0.307719886302948
1689737568.204956,11350,0.35131582617759705
1689737855.460016,11550,0.14121899008750916
1689737870.882483,11560,0.08033927530050278
1689737933.3662372,11600,0.03145469352602959
1689737944.389636,11610,0.46714428067207336
1689737957.6964836,11620,0.19431976974010468
