Wall time,Step,Value
1689166050.5788517,1392,0.7608000040054321
1689166070.716005,1414,0.7585999965667725
1689166081.736148,1426,0.7573999762535095
1689166091.2615564,1436,0.7563999891281128
1689166119.441635,1466,0.7534000277519226
1689166129.6668024,1477,0.7523000240325928
1689166136.8087995,1485,0.7515000104904175
1689166142.14667,1491,0.7508999705314636
1689166171.508987,1523,0.7476999759674072
1689166175.1169055,1527,0.7473000288009644
1689166198.3351095,1552,0.7447999715805054
1689166213.6537967,1568,0.7432000041007996
1689166214.4384937,1569,0.7430999875068665
1689166228.8821633,1584,0.741599977016449
1689166232.658448,1588,0.7411999702453613
1689166248.3469336,1605,0.7394999861717224
1689166281.911992,1640,0.7360000014305115
1689166289.4519393,1648,0.7351999878883362
1689166308.6756022,1668,0.7332000136375427
1689166321.8743987,1682,0.7318000197410583
1689166330.5678213,1691,0.73089998960495
1689166335.7058623,1697,0.7303000092506409
1689166337.2743213,1699,0.7300999760627747
1689166340.0346448,1702,0.7297999858856201
1689166346.6901002,1709,0.7290999889373779
1689166354.332385,1718,0.7282000184059143
1689166367.6795506,1732,0.7268000245094299
1689166369.3984706,1734,0.7265999913215637
1689166371.8904388,1737,0.7263000011444092
1689166379.1251903,1745,0.7254999876022339
1689166380.102954,1746,0.7253999710083008
1689166397.7595994,1766,0.7233999967575073
1689166405.7603333,1775,0.7225000262260437
1689166410.7978446,1781,0.7218999862670898
1689166418.3373764,1789,0.7210999727249146
1689166426.3869193,1798,0.7202000021934509
1689166432.7975667,1805,0.7195000052452087
1689166451.8895197,1826,0.7174000144004822
1689166464.8486488,1840,0.7160000205039978
1689166469.0367799,1844,0.7156000137329102
1689166477.0485704,1853,0.7146999835968018
1689166488.1119184,1866,0.7134000062942505
1689166491.0356119,1869,0.713100016117096
1689166496.2636793,1875,0.7124999761581421
1689166497.9318078,1877,0.7123000025749207
1689166535.1979995,1917,0.708299994468689
1689166550.8084118,1934,0.70660001039505
1689166560.2605488,1944,0.7056000232696533
1689166563.1139324,1947,0.705299973487854
1689166581.552135,1967,0.7032999992370605
1689166594.306522,1981,0.7019000053405762
1689166596.1190102,1983,0.70169997215271
1689166612.9241498,2001,0.6998999714851379
1689166616.4722962,2005,0.6995000243186951
1689166623.4689543,2013,0.6987000107765198
1689166639.309296,2030,0.6970000267028809
1689166644.8845446,2036,0.696399986743927
1689166668.0392644,2060,0.6940000057220459
1689166680.1592658,2073,0.6927000284194946
1689166683.369547,2076,0.6923999786376953
1689166684.3141248,2077,0.692300021648407
1689166691.6597424,2085,0.6915000081062317
1689166695.6836376,2089,0.691100001335144
1689166702.1795874,2096,0.6904000043869019
1689166716.0392432,2111,0.6888999938964844
1689166748.7252119,2145,0.6855000257492065
1689166752.89919,2149,0.6851000189781189
1689166759.4593782,2156,0.6844000220298767
1689166768.5093346,2165,0.6834999918937683
1689166789.449721,2187,0.6812999844551086
1689166793.6707938,2191,0.680899977684021
1689166800.9645443,2199,0.6801000237464905
1689166808.4242299,2207,0.6793000102043152
1689166812.4296274,2211,0.6789000034332275
1689166831.3093898,2231,0.6769000291824341
1689166835.493234,2236,0.6764000058174133
1689166836.4474676,2237,0.6762999892234802
1689166838.4497669,2239,0.6761000156402588
1689166841.4436128,2242,0.6758000254631042
1689166852.5235183,2254,0.6746000051498413
1689166855.4595509,2257,0.6743000149726868
1689166860.322618,2262,0.673799991607666
1689166879.0665045,2281,0.6718999743461609
1689166888.8536053,2291,0.6708999872207642
1689166894.2858136,2297,0.6703000068664551
1689166900.221191,2303,0.669700026512146
1689166903.929366,2307,0.6693000197410583
1689166916.0680394,2319,0.6680999994277954
1689166941.8517418,2345,0.6654999852180481
1689166950.4724874,2354,0.6646000146865845
1689166984.5713956,2389,0.6610999703407288
1689166985.4894056,2390,0.6610000133514404
1689166987.2446284,2392,0.6607999801635742
1689167029.4112082,2436,0.6564000248908997
1689167036.4942987,2444,0.6556000113487244
1689167045.3243926,2453,0.654699981212616
1689167047.5798025,2455,0.6545000076293945
1689167052.3796372,2460,0.6539999842643738
1689167075.6017659,2485,0.6514999866485596
1689167076.4902232,2486,0.6514000296592712
1689167085.8047056,2496,0.6503999829292297
1689167087.6316323,2498,0.6502000093460083
1689167092.3048372,2503,0.6496999859809875
1689167105.917568,2517,0.6482999920845032
1689167112.00158,2523,0.6477000117301941
1689167120.8821208,2532,0.6467999815940857
1689167134.7729704,2547,0.6452999711036682
1689167138.816722,2551,0.6449000239372253
1689167140.6913223,2553,0.6446999907493591
1689167164.34529,2578,0.6421999931335449
1689167185.7251072,2600,0.6399999856948853
1689167191.316719,2606,0.6394000053405762
1689167207.2249613,2623,0.6377000212669373
1689167213.0866477,2629,0.6370999813079834
1689167235.9827228,2655,0.6345000267028809
1689167257.0117726,2678,0.6322000026702881
1689167263.7881055,2685,0.6315000057220459
1689167268.5618153,2690,0.6309999823570251
1689167280.646748,2703,0.6297000050544739
1689167287.4118085,2710,0.6290000081062317
1689167301.9720013,2725,0.6274999976158142
1689167314.1765382,2737,0.6262999773025513
1689167316.8618312,2740,0.6259999871253967
1689167330.6567054,2754,0.6245999932289124
1689167364.6217287,2789,0.6211000084877014
1689167365.6797268,2790,0.6209999918937683
1689167366.6766644,2791,0.6208999752998352
1689167397.681789,2824,0.6176000237464905
1689167443.8153577,2872,0.6128000020980835
1689167452.5082653,2881,0.6118999719619751
1689167460.85672,2890,0.6110000014305115
1689167466.2586172,2896,0.6104000210762024
1689167487.096919,2917,0.608299970626831
1689167489.950079,2920,0.6079999804496765
1689167535.108261,2967,0.6032999753952026
1689167543.016688,2975,0.6025000214576721
1689167564.9570453,2998,0.6001999974250793
