Wall time,Step,Value
1689194833.0099833,10,0.0
1689194850.9630997,30,0.10000000149011612
1689194868.8380954,50,0.0
1689194877.791139,60,0.10000000149011612
1689194895.7888622,80,0.0
1689194913.8045115,100,0.0
1689194923.0231721,110,0.30000001192092896
1689194932.0776596,120,0.10000000149011612
1689194940.9968448,130,0.20000000298023224
1689194950.47146,140,0.0
1689194959.7263875,150,0.10000000149011612
1689194968.6057484,160,0.0
1689194977.3614082,170,0.0
1689194986.4485955,180,0.10000000149011612
1689194995.4797745,190,0.0
1689195004.5898094,200,0.0
1689195013.6440783,210,0.10000000149011612
1689195022.4646492,220,0.0
1689195031.668028,230,0.0
1689195041.3666835,240,0.4000000059604645
1689195050.5541754,250,0.10000000149011612
1689195068.8041837,270,0.0
1689195095.9622128,300,0.0
1689195105.4309726,310,0.0
1689195114.1340942,320,0.0
1689195123.024707,330,0.10000000149011612
1689195131.994276,340,0.0
1689195150.0098846,360,0.20000000298023224
1689195176.9317567,390,0.10000000149011612
1689195185.9161296,400,0.20000000298023224
1689195204.0540843,420,0.20000000298023224
1689195213.8353343,430,0.0
1689195222.8512008,440,0.10000000149011612
1689195231.632448,450,0.0
1689195241.0699475,460,0.10000000149011612
1689195249.9449534,470,0.10000000149011612
1689195268.8047917,490,0.0
1689195277.7802734,500,0.0
1689195295.5661137,520,0.0
1689195304.875131,530,0.20000000298023224
1689195313.8586614,540,0.10000000149011612
1689195322.8031592,550,0.0
1689195331.6807964,560,0.10000000149011612
1689195340.5196297,570,0.0
1689195358.9703588,590,0.10000000149011612
1689195367.9202676,600,0.0
1689195376.722093,610,0.10000000149011612
1689195385.8934364,620,0.0
1689195394.896609,630,0.0
1689195403.8264341,640,0.10000000149011612
1689195412.9221618,650,0.20000000298023224
1689195421.9990315,660,0.20000000298023224
1689195431.126854,670,0.20000000298023224
1689195440.2385292,680,0.10000000149011612
1689195449.5783467,690,0.0
1689195467.9744122,710,0.20000000298023224
1689195476.9869735,720,0.0
1689195485.9475422,730,0.0
1689195494.9496617,740,0.0
1689195513.0918536,760,0.0
1689195521.8181252,770,0.10000000149011612
1689195530.9404254,780,0.10000000149011612
1689195539.7895546,790,0.20000000298023224
1689195559.225718,810,0.0
1689195567.9298024,820,0.0
1689195586.3233511,840,0.10000000149011612
1689195595.4651768,850,0.30000001192092896
1689195604.545127,860,0.0
1689195613.604146,870,0.0
1689195623.049251,880,0.10000000149011612
1689195632.117386,890,0.0
1689195650.0330384,910,0.0
1689195658.9921238,920,0.20000000298023224
1689195667.8690944,930,0.10000000149011612
1689195677.2116568,940,0.0
1689195694.7360837,960,0.0
1689195703.87688,970,0.0
1689195722.1025715,990,0.10000000149011612
1689195732.1441755,1000,0.30000001192092896
1689195741.2610838,1010,0.20000000298023224
1689195750.095916,1020,0.0
1689195758.740962,1030,0.0
1689195767.9814453,1040,0.30000001192092896
1689195776.9552827,1050,0.10000000149011612
1689195785.683695,1060,0.0
1689195803.831057,1080,0.0
1689195813.5105476,1090,0.10000000149011612
1689195822.513791,1100,0.10000000149011612
1689195831.595602,1110,0.0
1689195850.6852782,1130,0.10000000149011612
1689195860.190992,1140,0.0
1689195869.253019,1150,0.10000000149011612
